"0000"	"388"
"0000"	"393"
"0000"	"396"
"0000"	"399"
"0000"	"4"
"0000"	"41"
"0000"	"410"
"0000"	"413"
"0000"	"415"
"0000"	"421"
"0000"	"423"
"0000"	"426"
"0000"	"43"
"0000"	"431"
"0000"	"44"
"0000"	"441"
"0000"	"446"
"0000"	"448"
"0000"	"45"
"0000"	"454"
"0000"	"457"
"0000"	"459"
"0000"	"461"
"0000"	"466"
"0000"	"467"
"0000"	"468"
"0000"	"47"
"0000"	"470"
"0000"	"471"
"0000"	"473"
"0000"	"474"
"0000"	"475"
"0000"	"48"
"0000"	"483"
"0000"	"484"
"0000"	"485"
"0000"	"488"
"0000"	"489"
"0000"	"491"
"0000"	"493"
"0000"	"496"
"0000"	"5"
"0000"	"50"
"0000"	"51"
"0000"	"515"
"0000"	"517"
"0000"	"519"
"0000"	"52"
"0000"	"522"
"0000"	"525"
"0000"	"526"
"0000"	"53"
"0000"	"530"
"0000"	"531"
"0000"	"54"
"0000"	"540"
"0000"	"544"
"0000"	"546"
"0000"	"548"
"0000"	"549"
"0000"	"55"
"0000"	"554"
"0000"	"561"
"0000"	"57"
"0000"	"578"
"0000"	"582"
"0000"	"585"
"0000"	"587"
"0000"	"588"
"0000"	"591"
"0000"	"599"
"0000"	"6"
"0000"	"60"
"0000"	"600"
"0000"	"601"
"0000"	"603"
"0000"	"61"
"0000"	"613"
"0000"	"618"
"0000"	"62"
"0000"	"624"
"0000"	"625"
"0000"	"63"
"0000"	"631"
"0000"	"637"
"0000"	"638"
"0000"	"64"
"0000"	"644"
"0000"	"646"
"0000"	"65"
"0000"	"650"
"0000"	"651"
"0000"	"655"
"0000"	"658"
"0000"	"659"
"0000"	"66"
"0000"	"660"
"0000"	"665"
"0000"	"666"
"0000"	"67"
"0000"	"670"
"0000"	"671"
"0000"	"672"
"0000"	"679"
"0000"	"68"
"0000"	"683"
"0000"	"685"
"0000"	"686"
"0000"	"688"
"0000"	"689"
"0000"	"69"
"0000"	"691"
"0000"	"697"
"0000"	"7"
"0000"	"70"
"0000"	"707"
"0000"	"708"
"0000"	"709"
"0000"	"71"
"0000"	"712"
"0000"	"716"
"0000"	"718"
"0000"	"72"
"0000"	"722"
"0000"	"725"
"0000"	"728"
"0000"	"73"
"0000"	"732"
"0000"	"734"
"0000"	"736"
"0000"	"737"
"0000"	"744"
"0000"	"746"
"0000"	"749"
"0000"	"751"
"0000"	"752"
"0000"	"754"
"0000"	"755"
"0000"	"758"
"0000"	"759"
"0000"	"76"
"0000"	"760"
"0000"	"764"
"0000"	"766"
"0000"	"767"
"0000"	"77"
"0000"	"771"
"0000"	"772"
"0000"	"773"
"0000"	"775"
"0000"	"776"
"0000"	"778"
"0000"	"779"
"0000"	"78"
"0000"	"783"
"0000"	"785"
"0000"	"786"
"0000"	"787"
"0000"	"79"
"0000"	"792"
"0000"	"793"
"0000"	"795"
"0000"	"798"
"0000"	"80"
"0000"	"801"
"0000"	"806"
"0000"	"81"
"0000"	"811"
"0000"	"812"
"0000"	"813"
"0000"	"814"
"0000"	"82"
"0000"	"821"
"0000"	"83"
"0000"	"84"
"0000"	"85"
"0000"	"852"
"0000"	"856"
"0000"	"86"
"0000"	"88"
"0000"	"885"
"0000"	"887"
"0000"	"892"
"0000"	"9"
"0000"	"914"
"0000"	"92"
"0000"	"922"
"0000"	"93"
"0000"	"95"
"0000"	"953"
"0000"	"955"
"0000"	"958"
"0000"	"968"
"0000"	"97"
"0000"	"98"
"0000"	"983"
"0001"	"1"
"0001"	"103"
"0001"	"1113"
"0001"	"1148"
"0001"	"1157"
"0001"	"1160"
"0001"	"1166"
"0001"	"117"
"0001"	"1171"
"0001"	"1174"
"0001"	"1178"
"0001"	"1185"
"0001"	"1197"
"0001"	"126"
"0001"	"128"
"0001"	"136"
"0001"	"140"
"0001"	"149"
"0001"	"157"
"0001"	"158"
"0001"	"160"
"0001"	"161"
"0001"	"185"
"0001"	"188"
"0001"	"205"
"0001"	"207"
"0001"	"212"
"0001"	"214"
"0001"	"220"
"0001"	"223"
"0001"	"230"
"0001"	"239"
"0001"	"243"
"0001"	"246"
"0001"	"249"
"0001"	"255"
"0001"	"259"
"0001"	"269"
"0001"	"274"
"0001"	"286"
"0001"	"288"
"0001"	"291"
"0001"	"303"
"0001"	"317"
"0001"	"330"
"0001"	"346"
"0001"	"352"
"0001"	"358"
"0001"	"359"
"0001"	"369"
"0001"	"371"
"0001"	"373"
"0001"	"385"
"0001"	"397"
"0001"	"40"
"0001"	"401"
"0001"	"416"
"0001"	"418"
"0001"	"424"
"0001"	"425"
"0001"	"430"
"0001"	"434"
"0001"	"442"
"0001"	"447"
"0001"	"465"
"0001"	"469"
"0001"	"492"
"0001"	"499"
"0001"	"503"
"0001"	"506"
"0001"	"518"
"0001"	"527"
"0001"	"538"
"0001"	"543"
"0001"	"550"
"0001"	"556"
"0001"	"558"
"0001"	"56"
"0001"	"580"
"0001"	"584"
"0001"	"594"
"0001"	"597"
"0001"	"627"
"0001"	"633"
"0001"	"643"
"0001"	"653"
"0001"	"656"
"0001"	"657"
"0001"	"667"
"0001"	"673"
"0001"	"681"
"0001"	"687"
"0001"	"692"
"0001"	"700"
"0001"	"704"
"0001"	"711"
"0001"	"724"
"0001"	"726"
"0001"	"727"
"0001"	"730"
"0001"	"731"
"0001"	"74"
"0001"	"747"
"0001"	"748"
"0001"	"75"
"0001"	"750"
"0001"	"756"
"0001"	"763"
"0001"	"765"
"0001"	"781"
"0001"	"784"
"0001"	"794"
"0001"	"800"
"0001"	"804"
"0001"	"808"
"0001"	"849"
"0001"	"851"
"0001"	"87"
"0001"	"89"
"0001"	"891"
"0001"	"894"
"0001"	"911"
"0001"	"924"
"0001"	"957"
"0001"	"99"
"0002"	"1007"
"0002"	"1014"
"0002"	"1023"
"0002"	"1032"
"0002"	"1064"
"0002"	"1067"
"0002"	"109"
"0002"	"1129"
"0002"	"1144"
"0002"	"1177"
"0002"	"1181"
"0002"	"1192"
"0002"	"1203"
"0002"	"133"
"0002"	"139"
"0002"	"142"
"0002"	"151"
"0002"	"165"
"0002"	"168"
"0002"	"179"
"0002"	"187"
"0002"	"191"
"0002"	"198"
"0002"	"199"
"0002"	"206"
"0002"	"210"
"0002"	"211"
"0002"	"235"
"0002"	"247"
"0002"	"267"
"0002"	"272"
"0002"	"285"
"0002"	"287"
"0002"	"297"
"0002"	"309"
"0002"	"311"
"0002"	"312"
"0002"	"320"
"0002"	"331"
"0002"	"339"
"0002"	"355"
"0002"	"39"
"0002"	"398"
"0002"	"403"
"0002"	"405"
"0002"	"42"
"0002"	"422"
"0002"	"427"
"0002"	"432"
"0002"	"436"
"0002"	"443"
"0002"	"449"
"0002"	"462"
"0002"	"464"
"0002"	"477"
"0002"	"487"
"0002"	"49"
"0002"	"497"
"0002"	"504"
"0002"	"505"
"0002"	"512"
"0002"	"513"
"0002"	"521"
"0002"	"523"
"0002"	"541"
"0002"	"576"
"0002"	"58"
"0002"	"592"
"0002"	"595"
"0002"	"596"
"0002"	"609"
"0002"	"628"
"0002"	"630"
"0002"	"654"
"0002"	"675"
"0002"	"680"
"0002"	"690"
"0002"	"693"
"0002"	"698"
"0002"	"699"
"0002"	"706"
"0002"	"714"
"0002"	"769"
"0002"	"796"
"0002"	"797"
"0002"	"8"
"0002"	"802"
"0002"	"807"
"0002"	"809"
"0002"	"810"
"0002"	"913"
"0002"	"979"
"0002"	"982"
"0003"	"100"
"0003"	"107"
"0003"	"113"
"0003"	"1130"
"0003"	"1180"
"0003"	"1183"
"0003"	"1190"
"0003"	"120"
"0003"	"1204"
"0003"	"127"
"0003"	"150"
"0003"	"162"
"0003"	"218"
"0003"	"221"
"0003"	"222"
"0003"	"224"
"0003"	"225"
"0003"	"226"
"0003"	"227"
"0003"	"237"
"0003"	"261"
"0003"	"280"
"0003"	"299"
"0003"	"308"
"0003"	"323"
"0003"	"324"
"0003"	"334"
"0003"	"349"
"0003"	"35"
"0003"	"362"
"0003"	"363"
"0003"	"366"
"0003"	"389"
"0003"	"408"
"0003"	"411"
"0003"	"414"
"0003"	"429"
"0003"	"435"
"0003"	"445"
"0003"	"500"
"0003"	"501"
"0003"	"507"
"0003"	"534"
"0003"	"537"
"0003"	"542"
"0003"	"545"
"0003"	"551"
"0003"	"557"
"0003"	"560"
"0003"	"565"
"0003"	"567"
"0003"	"568"
"0003"	"574"
"0003"	"575"
"0003"	"581"
"0003"	"59"
"0003"	"607"
"0003"	"608"
"0003"	"620"
"0003"	"629"
"0003"	"648"
"0003"	"677"
"0003"	"682"
"0003"	"696"
"0003"	"702"
"0003"	"715"
"0003"	"717"
"0003"	"743"
"0003"	"762"
"0003"	"777"
"0003"	"780"
"0003"	"803"
"0003"	"848"
"0003"	"897"
"0003"	"917"
"0003"	"934"
"0003"	"989"
"0004"	"1149"
"0004"	"1152"
"0004"	"1176"
"0004"	"1202"
"0004"	"124"
"0004"	"189"
"0004"	"281"
"0004"	"289"
"0004"	"295"
"0004"	"322"
"0004"	"368"
"0004"	"392"
"0004"	"428"
"0004"	"444"
"0004"	"476"
"0004"	"480"
"0004"	"486"
"0004"	"532"
"0004"	"553"
"0004"	"564"
"0004"	"566"
"0004"	"570"
"0004"	"586"
"0004"	"590"
"0004"	"612"
"0004"	"615"
"0004"	"664"
"0004"	"684"
"0004"	"695"
"0004"	"710"
"0004"	"729"
"0004"	"738"
"0004"	"742"
"0004"	"745"
"0004"	"761"
"0004"	"791"
"0004"	"846"
"0004"	"908"
"0004"	"951"
"0004"	"959"
"0004"	"962"
"0004"	"987"
"0005"	"1071"
"0005"	"1118"
"0005"	"1139"
"0005"	"1175"
"0005"	"1186"
"0005"	"138"
"0005"	"144"
"0005"	"167"
"0005"	"184"
"0005"	"190"
"0005"	"203"
"0005"	"232"
"0005"	"245"
"0005"	"266"
"0005"	"278"
"0005"	"321"
"0005"	"37"
"0005"	"383"
"0005"	"433"
"0005"	"458"
"0005"	"463"
"0005"	"478"
"0005"	"494"
"0005"	"524"
"0005"	"533"
"0005"	"536"
"0005"	"571"
"0005"	"614"
"0005"	"649"
"0005"	"694"
"0005"	"701"
"0005"	"703"
"0005"	"757"
"0005"	"770"
"0005"	"789"
"0005"	"790"
"0005"	"805"
"0005"	"920"
"0005"	"925"
"0005"	"931"
"0005"	"96"
"0005"	"972"
"0006"	"1034"
"0006"	"1041"
"0006"	"1112"
"0006"	"1142"
"0006"	"1167"
"0006"	"123"
"0006"	"131"
"0006"	"135"
"0006"	"154"
"0006"	"182"
"0006"	"208"
"0006"	"256"
"0006"	"333"
"0006"	"348"
"0006"	"370"
"0006"	"409"
"0006"	"412"
"0006"	"419"
"0006"	"456"
"0006"	"528"
"0006"	"539"
"0006"	"593"
"0006"	"604"
"0006"	"605"
"0006"	"645"
"0006"	"669"
"0006"	"721"
"0006"	"733"
"0006"	"740"
"0006"	"741"
"0006"	"782"
"0006"	"890"
"0006"	"90"
"0006"	"994"
"0007"	"1012"
"0007"	"1018"
"0007"	"1140"
"0007"	"1187"
"0007"	"166"
"0007"	"196"
"0007"	"228"
"0007"	"296"
"0007"	"315"
"0007"	"340"
"0007"	"390"
"0007"	"437"
"0007"	"46"
"0007"	"460"
"0007"	"502"
"0007"	"508"
"0007"	"511"
"0007"	"598"
"0007"	"606"
"0007"	"623"
"0007"	"635"
"0007"	"639"
"0007"	"676"
"0007"	"753"
"0007"	"768"
"0007"	"816"
"0007"	"944"
"0007"	"969"
"0007"	"970"
"0007"	"971"
"0007"	"978"
"0007"	"991"
"0008"	"1000"
"0008"	"1013"
"0008"	"1189"
"0008"	"172"
"0008"	"176"
"0008"	"177"
"0008"	"253"
"0008"	"283"
"0008"	"301"
"0008"	"438"
"0008"	"563"
"0008"	"589"
"0008"	"611"
"0008"	"632"
"0008"	"668"
"0008"	"799"
"0008"	"847"
"0008"	"888"
"0008"	"935"
"0008"	"963"
"0008"	"998"
"0009"	"1021"
"0009"	"1057"
"0009"	"1090"
"0009"	"1137"
"0009"	"1138"
"0009"	"313"
"0009"	"509"
"0009"	"610"
"0009"	"626"
"0009"	"652"
"0009"	"705"
"0009"	"788"
"0009"	"827"
"0010"	"1045"
"0010"	"1073"
"0010"	"1106"
"0010"	"1114"
"0010"	"1127"
"0010"	"114"
"0010"	"273"
"0010"	"343"
"0010"	"394"
"0010"	"495"
"0010"	"529"
"0010"	"617"
"0010"	"647"
"0010"	"837"
"0010"	"889"
"0010"	"915"
"0010"	"956"
"0010"	"990"
"0011"	"1108"
"0011"	"1132"
"0011"	"1141"
"0011"	"1165"
"0011"	"129"
"0011"	"200"
"0011"	"294"
"0011"	"326"
"0011"	"335"
"0011"	"365"
"0011"	"374"
"0011"	"490"
"0011"	"516"
"0011"	"874"
"0011"	"910"
"0011"	"928"
"0011"	"961"
"0012"	"1145"
"0012"	"146"
"0012"	"262"
"0012"	"268"
"0012"	"360"
"0012"	"452"
"0012"	"498"
"0012"	"577"
"0012"	"579"
"0012"	"713"
"0012"	"720"
"0012"	"735"
"0012"	"739"
"0012"	"893"
"0012"	"91"
"0012"	"919"
"0012"	"948"
"0012"	"976"
"0013"	"1193"
"0013"	"147"
"0013"	"155"
"0013"	"271"
"0013"	"400"
"0013"	"472"
"0013"	"510"
"0013"	"640"
"0013"	"642"
"0013"	"954"
"0014"	"1006"
"0014"	"265"
"0014"	"307"
"0014"	"382"
"0014"	"402"
"0014"	"404"
"0014"	"406"
"0014"	"450"
"0014"	"547"
"0014"	"559"
"0014"	"572"
"0014"	"930"
"0015"	"1010"
"0015"	"1153"
"0015"	"250"
"0015"	"332"
"0015"	"376"
"0015"	"417"
"0015"	"481"
"0015"	"661"
"0016"	"1031"
"0016"	"453"
"0016"	"455"
"0016"	"562"
"0016"	"636"
"0016"	"678"
"0016"	"723"
"0017"	"1036"
"0017"	"1058"
"0017"	"163"
"0017"	"279"
"0017"	"900"
"0018"	"1015"
"0018"	"1027"
"0018"	"1133"
"0018"	"1134"
"0018"	"183"
"0018"	"357"
"0018"	"395"
"0018"	"555"
"0018"	"622"
"0018"	"901"
"0018"	"926"
"0018"	"943"
"0019"	"1125"
"0019"	"260"
"0019"	"440"
"0019"	"479"
"0019"	"602"
"0019"	"853"
"0019"	"906"
"0019"	"973"
"0020"	"1128"
"0020"	"215"
"0020"	"241"
"0020"	"391"
"0020"	"950"
"0021"	"1005"
"0021"	"148"
"0021"	"257"
"0021"	"350"
"0021"	"980"
"0022"	"1026"
"0022"	"1109"
"0022"	"145"
"0022"	"252"
"0022"	"380"
"0022"	"842"
"0023"	"1002"
"0023"	"1039"
"0023"	"1042"
"0023"	"1135"
"0023"	"193"
"0023"	"377"
"0023"	"407"
"0023"	"535"
"0023"	"882"
"0023"	"904"
"0024"	"1119"
"0024"	"229"
"0024"	"298"
"0024"	"364"
"0024"	"378"
"0024"	"552"
"0024"	"619"
"0024"	"946"
"0025"	"1102"
"0025"	"1147"
"0025"	"327"
"0025"	"662"
"0026"	"116"
"0026"	"240"
"0026"	"336"
"0026"	"583"
"0026"	"616"
"0027"	"439"
"0027"	"981"
"0028"	"1146"
"0028"	"242"
"0029"	"1054"
"0029"	"121"
"0029"	"947"
"0030"	"1048"
"0030"	"674"
"0031"	"1126"
"0031"	"898"
"0031"	"966"
"0032"	"1151"
"0032"	"251"
"0032"	"314"
"0032"	"569"
"0032"	"94"
"0033"	"194"
"0033"	"381"
"0033"	"420"
"0034"	"1003"
"0034"	"1061"
"0034"	"1062"
"0034"	"845"
"0035"	"1011"
"0035"	"170"
"0035"	"451"
"0035"	"520"
"0035"	"932"
"0036"	"1063"
"0036"	"641"
"0036"	"918"
"0036"	"938"
"0037"	"482"
"0038"	"290"
"0038"	"843"
"0038"	"977"
"0039"	"1050"
"0039"	"1117"
"0042"	"896"
"0042"	"899"
"0043"	"254"
"0043"	"316"
"0043"	"817"
"0043"	"858"
"0043"	"859"
"0043"	"902"
"0044"	"1024"
"0045"	"1001"
"0045"	"514"
"0045"	"663"
"0045"	"997"
"0046"	"884"
"0047"	"988"
"0048"	"1065"
"0048"	"1122"
"0048"	"621"
"0049"	"719"
"0049"	"942"
"0049"	"999"
"0051"	"1055"
"0053"	"905"
"0053"	"952"
"0055"	"1004"
"0055"	"774"
"0055"	"967"
"0057"	"855"
"0058"	"1085"
"0059"	"1101"
"0059"	"1123"
"0059"	"169"
"0059"	"992"
"0061"	"960"
"0063"	"300"
"0065"	"1046"
"0065"	"923"
"0067"	"929"
"0069"	"1097"
"0069"	"282"
"0071"	"832"
"0072"	"1088"
"0072"	"375"
"0075"	"921"
"0076"	"1076"
"0077"	"822"
"0080"	"1053"
"0081"	"1051"
"0083"	"1093"
"0083"	"826"
"0084"	"1131"
"0086"	"1030"
"0086"	"995"
"0087"	"634"
"0089"	"870"
"0089"	"933"
"0090"	"1049"
"0091"	"965"
"0092"	"1116"
"0092"	"573"
"0094"	"1107"
"0095"	"1150"
"0096"	"1016"
"0096"	"1052"
"0100"	"841"
"0101"	"1070"
"0102"	"879"
"0105"	"1044"
"0108"	"880"
"0108"	"916"
"0108"	"937"
"0111"	"869"
"0114"	"993"
"0119"	"844"
"0120"	"945"
"0122"	"912"
"0125"	"1103"
"0127"	"1075"
"0127"	"985"
"0131"	"1115"
"0134"	"878"
"0135"	"839"
"0137"	"815"
"0137"	"838"
"0138"	"941"
"0142"	"1037"
"0142"	"1038"
"0143"	"1100"
"0146"	"825"
"0149"	"818"
"0151"	"1098"
"0154"	"964"
"0155"	"876"
"0158"	"840"
"0160"	"949"
"0164"	"1111"
"0169"	"1074"
"0171"	"1047"
"0175"	"1084"
"0184"	"1025"
"0188"	"907"
"0190"	"871"
"0199"	"1028"
"0202"	"857"
"0203"	"865"
"0207"	"883"
"0210"	"996"
"0215"	"1066"
"0215"	"819"
"0216"	"824"
"0224"	"881"
"0228"	"974"
"0242"	"1079"
"0243"	"986"
"0246"	"830"
"0251"	"1087"
"0274"	"939"
"0277"	"1068"
"0279"	"903"
"0288"	"823"
"0295"	"1009"
"0295"	"886"
"0296"	"866"
"0296"	"875"
"0297"	"1121"
"0307"	"940"
"0313"	"1096"
"0313"	"909"
"0326"	"1022"
"0331"	"854"
"0347"	"1035"
"0349"	"831"
"0354"	"1089"
"0367"	"1099"
"0374"	"975"
"0393"	"1008"
"0405"	"877"
"0406"	"1056"
"0408"	"1083"
"0410"	"834"
"0419"	"1060"
"0430"	"1033"
"0432"	"1020"
"0432"	"984"
"0443"	"1091"
"0455"	"927"
"0457"	"835"
"0463"	"833"
"0465"	"1082"
"0469"	"873"
"0546"	"820"
"0574"	"1104"
"0578"	"861"
"0602"	"864"
"0624"	"860"
"0633"	"1072"
"0670"	"863"
"0702"	"1077"
"0712"	"828"
"0751"	"836"
"0756"	"1059"
"0800"	"1092"
"0800"	"895"
"0805"	"867"
"0849"	"1080"
"0931"	"936"
"0938"	"1086"
"0941"	"850"
"1142"	"868"
"1171"	"872"
"1275"	"1095"
"1332"	"829"
"1823"	"1081"
"1940"	"862"
"2032"	"1110"
"2453"	"1094"
"2763"	"1078"
