1078,4,1,4
1104,5,1,0
1081,5,1,10
833,4,1,0
850,5,1,1
1078,5,1,2
850,3,0,0
1078,2,0,1
850,3,1,15
850,4,1,2
1078,5,1,0
948,2,1,0
850,5,1,0
833,4,1,0
1078,3,1,11
850,5,1,7
1078,4,1,0
1078,5,1,8
850,5,1,4
948,2,0,2
1078,5,1,3
850,3,1,7
1081,5,1,3
833,5,1,3
1081,5,1,1
850,4,1,29
850,2,0,0
850,5,1,0
984,5,1,0
850,4,1,0
1104,5,1,4
1104,1,0,0
1104,5,1,4
1078,5,1,0
850,5,1,1
850,5,1,0
984,3,1,0
1078,5,1,1
984,5,1,0
850,5,1,1
833,3,1,0
1078,3,1,1
850,5,1,0
1081,4,1,0
984,5,1,0
850,5,1,1
850,4,1,0
1104,5,1,0
1078,5,1,0
984,5,1,0
984,5,1,0
1078,4,1,2
1104,5,1,0
984,5,1,6
1078,5,1,2
984,5,1,32
833,3,0,0
850,5,1,0
1078,3,0,2
1078,2,1,0
984,5,1,0
850,4,1,0
1078,5,1,0
984,5,1,0
831,4,1,0
1086,4,1,0
1044,5,1,0
820,4,1,0
1094,5,1,2
1094,5,1,0
995,5,1,0
1094,4,1,1
1060,5,1,0
833,1,0,12
1037,4,1,0
875,5,1,2
875,4,1,3
820,5,1,3
1037,4,1,4
820,4,1,0
1037,5,1,0
820,5,1,0
833,1,0,0
1094,5,1,30
833,5,1,1
995,4,1,0
1094,3,0,3
875,2,0,2
1037,3,0,0
875,2,0,3
833,3,0,1
1060,3,0,0
1094,4,1,2
835,5,1,2
1094,4,1,0
1094,4,1,0
875,2,0,1
823,5,1,1
835,5,1,1
833,4,1,1
833,5,1,2
820,5,1,0
835,5,1,0
1060,5,1,0
1037,3,1,0
820,4,1,0
1079,3,0,5
1060,4,1,1
875,5,1,2
835,5,1,1
1078,5,1,0
1037,1,0,1
820,5,1,0
1072,5,1,0
1094,3,1,1
833,4,1,11
1037,4,1,1
1094,3,0,4
995,2,0,1
252,4,1,0
634,4,1,2
985,5,1,1
1059,5,1,0
985,5,1,0
1059,5,1,6
634,4,1,0
1059,5,1,3
252,4,1,0
634,5,1,1
252,5,1,0
117,3,1,0
117,5,1,0
634,4,1,12
252,5,1,0
252,5,1,4
634,4,1,0
1059,5,1,6
838,4,1,0
252,5,1,3
838,5,1,2
838,1,0,3
634,5,1,11
1059,3,0,1
634,4,1,0
1008,5,1,4
838,5,1,0
620,4,1,2
634,5,1,1
1059,5,1,0
1059,4,1,7
1059,5,1,0
634,4,1,2
1059,2,0,8
634,4,1,1
1059,1,0,0
985,4,1,1
252,5,1,0
1059,5,1,0
1059,5,1,1
252,5,1,11
1059,5,1,8
1059,2,0,0
252,5,1,0
1008,5,1,1
943,5,1,0
634,2,0,55
1008,5,1,1
252,5,1,3
838,5,1,10
1059,5,1,4
1059,5,1,0
620,5,1,1
1059,5,1,6
117,5,1,1
252,5,1,1
252,4,1,0
634,4,1,2
838,2,0,7
1008,3,0,0
1059,4,1,0
838,5,1,1
634,5,1,0
1059,5,1,0
1059,2,0,17
1059,3,0,0
1059,5,1,1
1008,5,1,1
117,4,1,0
886,4,1,1
1087,4,1,1
873,5,1,1
1087,5,1,0
886,4,1,0
745,5,1,0
886,5,1,0
937,3,0,1
1087,5,1,84
937,5,1,0
937,5,1,0
1059,5,1,2
1110,1,0,2
1059,5,1,1
1110,4,1,0
873,3,0,1
886,5,1,0
1087,5,1,12
937,5,1,1
1110,2,0,11
886,5,1,9
937,3,1,14
886,4,1,0
1137,5,1,7
1165,3,0,0
937,5,1,0
1110,2,0,27
1087,5,1,0
1059,5,1,14
1137,5,1,1
745,5,1,2
937,4,1,1
1110,4,1,2
1110,4,1,0
886,5,1,0
937,5,1,1
886,5,1,0
937,5,1,8
937,5,1,0
873,5,1,1
937,5,1,0
886,5,1,2
873,5,1,0
886,5,1,43
245,5,1,1
886,5,1,1
886,4,1,0
1087,4,1,0
937,5,1,0
1087,3,0,2
1087,5,1,0
886,4,1,0
1110,5,1,0
886,5,1,5
1110,4,1,0
1165,3,0,11
937,5,1,4
886,5,1,0
1137,3,1,0
1087,5,1,15
937,5,1,1
886,4,1,7
886,4,1,0
1087,4,1,1
937,3,0,2
937,1,0,0
886,4,1,0
1137,5,1,1
886,3,1,1
886,5,1,5
937,5,1,14
937,5,1,0
1087,5,1,0
1087,4,1,0
1087,3,0,0
1087,2,0,2
886,5,1,0
886,5,1,0
937,3,1,0
245,5,1,4
937,5,1,0
886,5,1,21
937,3,0,1
937,3,0,0
1087,4,1,42
745,5,1,1
745,4,1,1
1087,3,0,2
937,2,0,4
937,1,0,0
1110,4,1,1
1087,4,1,0
745,5,1,0
1087,2,0,2
1110,5,1,29
1110,2,0,0
873,5,1,1
895,5,1,3
895,5,1,1
895,5,1,1
1072,2,0,0
895,5,1,0
945,1,0,12
895,3,0,0
850,4,1,0
945,5,1,0
895,4,1,1
805,3,0,2
850,5,1,1
850,4,1,0
895,3,1,1
1072,5,1,3
805,4,1,3
945,1,0,8
833,3,0,12
833,5,1,3
833,5,1,0
850,5,1,0
833,4,1,0
1072,5,1,3
895,4,1,0
850,5,1,0
833,5,1,2
895,5,1,0
895,5,1,1
833,4,1,0
895,2,0,0
886,2,0,14
886,3,1,0
886,5,1,0
886,5,1,0
1078,5,1,7
1089,5,1,0
895,3,0,2
886,2,0,0
895,3,0,0
1105,4,1,0
886,4,1,0
886,2,0,0
886,3,1,1
969,5,1,0
886,4,1,2
1078,5,1,2
1060,4,1,7
886,5,1,24
886,2,0,15
895,3,0,0
895,4,1,0
886,3,0,0
895,2,1,0
895,2,0,2
1089,3,1,2
886,5,1,37
895,4,1,0
868,4,1,0
895,2,0,1
886,2,0,0
886,4,0,6
886,2,0,0
1089,5,1,6
1078,5,1,0
895,4,1,0
975,3,0,0
975,5,1,2
886,4,1,0
548,5,1,0
1078,5,1,5
1060,1,0,7
886,4,1,0
886,5,1,0
886,5,1,0
886,5,1,0
1078,5,1,5
1078,5,1,6
1078,5,1,1
895,5,1,0
886,4,1,1
594,5,1,1
895,3,0,1
886,5,1,1
886,5,1,0
1089,5,1,2
975,3,1,13
886,5,1,0
1078,4,1,0
895,5,1,0
1060,2,0,17
895,5,1,1
975,4,1,3
886,5,1,6
975,5,1,3
815,4,1,2
1026,5,1,1
823,2,0,11
1055,2,0,0
1081,3,1,9
2,4,1,0
1081,5,1,0
936,5,1,9
1026,5,1,1
1081,2,0,4
299,5,1,3
1055,4,1,4
1055,2,0,11
1026,5,1,0
1010,4,1,1
1086,4,0,3
1055,2,0,0
1026,5,1,0
1081,1,0,4
754,5,1,0
815,5,1,3
1164,5,1,0
860,5,1,0
952,5,1,0
952,3,1,2
861,5,1,0
1008,4,1,0
952,4,1,7
1066,4,0,2
1008,5,1,11
1025,1,0,1
832,3,0,3
861,3,0,0
1066,3,1,1
1008,5,1,0
1015,5,1,0
1008,5,1,2
862,5,1,0
1008,4,1,2
952,5,1,3
1025,5,1,0
1111,5,1,3
1066,5,1,0
80,2,0,0
1008,3,0,1
861,5,1,1
862,5,1,3
1066,5,1,1
1008,5,1,1
1066,4,1,0
1066,5,1,0
1008,5,1,10
861,5,1,8
1028,5,1,12
1080,5,1,0
1008,5,1,0
1008,3,0,0
952,5,1,1
952,5,1,0
1066,4,1,1
862,5,1,0
1015,5,1,1
1066,5,1,12
1066,3,0,0
1066,5,1,0
1047,5,1,0
1094,3,0,0
936,4,1,0
1033,5,1,12
936,5,1,0
1094,5,1,6
1094,2,0,0
154,4,0,0
1094,5,1,10
1094,3,0,0
154,4,1,0
1140,5,1,0
154,2,0,4
936,4,1,0
1094,4,1,0
158,5,1,1
1033,4,1,2
154,4,1,1
1094,5,1,0
936,3,0,1
1094,5,1,0
936,5,1,11
936,5,1,0
1154,5,1,0
1022,4,1,1
949,5,1,0
154,4,1,0
1033,2,0,0
154,4,1,0
1140,3,0,3
936,5,1,5
1047,3,0,0
936,5,1,0
868,5,1,2
1094,5,1,0
936,5,1,0
1094,1,0,1
1033,5,1,1
936,5,1,0
1094,5,1,6
154,5,1,1
936,4,1,3
1094,5,1,0
154,5,1,0
1094,3,0,0
936,5,1,0
1094,5,1,1
936,5,1,2
1094,5,1,9
878,5,1,1
1145,5,1,3
1033,4,1,0
936,5,1,4
936,5,1,4
936,5,1,11
1033,5,1,0
878,3,0,15
1094,3,0,0
936,3,0,0
1047,5,1,3
936,5,1,8
936,5,1,1
854,5,1,0
936,5,1,2
154,5,1,0
1033,5,1,10
1033,4,1,0
936,3,0,0
1094,5,1,0
936,4,1,0
936,5,1,0
1047,5,1,4
1094,5,1,2
936,5,1,0
936,5,1,3
1047,5,1,0
1094,5,1,2
936,3,1,0
936,5,1,0
1094,5,1,0
936,3,1,4
1154,5,1,0
936,5,1,0
936,5,1,0
936,5,1,0
868,4,1,0
854,1,0,1
936,5,1,1
949,4,1,0
1094,5,1,1
936,5,1,2
1047,2,1,0
1083,4,1,3
949,5,1,0
949,5,1,0
949,5,1,0
909,3,1,6
949,5,1,14
873,5,1,1
873,5,1,1
909,5,1,0
1083,5,1,5
873,5,1,0
1172,5,1,0
1083,5,1,0
949,5,1,0
949,5,1,0
909,4,1,0
864,4,1,0
949,5,1,0
949,2,0,0
873,2,0,13
873,5,1,1
949,5,1,0
949,5,1,6
949,4,1,0
873,1,0,2
949,4,1,2
873,3,1,0
864,5,1,0
864,4,1,0
873,3,0,0
873,5,1,3
949,5,1,6
1083,4,1,0
909,2,0,0
949,5,1,0
949,2,1,1
949,5,1,1
864,5,1,4
864,5,1,0
873,5,1,0
1099,5,1,1
1001,4,1,1
829,4,1,2
815,5,1,4
1099,2,0,6
831,5,1,1
738,5,1,4
1099,4,1,0
1094,5,1,11
831,3,1,4
1001,2,0,1
895,5,1,3
831,5,1,0
895,5,1,2
987,4,1,4
1099,5,1,6
1099,4,1,0
868,4,1,4
831,5,1,7
829,4,1,0
1099,5,1,3
829,2,0,9
829,4,1,0
868,3,0,0
831,5,1,2
868,3,1,3
1001,4,1,1
829,3,1,0
815,5,1,0
895,5,1,1
831,1,0,0
815,2,0,0
1099,5,1,8
1099,4,1,0
829,5,1,0
831,5,1,1
815,4,1,0
1076,1,0,4
815,3,0,6
831,5,1,8
815,5,1,7
831,5,1,0
877,4,1,0
1068,3,0,1
1020,3,0,4
1068,5,1,0
1020,1,0,6
1068,5,1,1
691,4,1,0
831,3,0,17
1068,4,1,2
1089,2,0,4
1089,4,1,0
777,1,0,0
860,3,0,5
1089,5,1,12
875,5,1,0
992,5,1,0
860,5,1,1
777,5,1,1
777,5,1,1
860,5,1,2
860,5,1,0
927,3,1,7
1089,4,1,9
777,3,0,1
992,4,1,0
1068,2,0,30
1068,5,1,10
860,5,1,0
831,5,1,2
1020,3,0,6
1089,3,0,4
1068,2,0,0
1089,3,0,8
860,2,0,1
993,5,1,0
860,5,1,0
777,5,1,0
197,3,0,0
860,4,1,2
1068,3,0,0
860,5,1,8
860,4,1,2
1042,4,1,0
1060,5,1,34
59,5,1,2
1060,5,1,0
1094,3,0,55
1060,5,1,4
1110,5,1,2
235,1,0,0
720,5,1,1
1098,4,1,0
59,5,1,1
1060,4,0,10
1060,4,1,0
1110,5,1,1
1082,5,1,1
1060,3,0,71
1060,5,1,5
1060,5,1,2
1042,4,1,0
1060,5,1,3
1060,4,1,2
1110,5,1,0
1060,3,1,0
235,2,0,2
1072,3,0,4
1094,4,1,0
1204,5,1,3
1204,4,1,0
1082,5,1,2
1072,3,0,5
1060,3,0,0
1098,4,1,0
1060,5,1,6
1060,3,1,0
1060,4,1,1
1060,3,0,4
1060,5,1,4
1060,5,1,0
1072,4,1,5
1094,2,0,0
1082,2,0,0
720,4,1,5
1060,5,1,9
720,5,1,1
1110,3,0,1
1094,3,1,0
1060,5,1,19
720,5,1,1
720,5,1,4
1060,5,1,0
1072,5,1,0
1022,5,1,0
1060,5,1,4
1094,2,0,10
1042,5,1,0
1072,4,0,6
1110,5,1,3
1094,5,1,0
1060,5,1,14
1060,5,1,2
868,5,1,2
1094,5,1,0
1094,3,1,1
1095,3,1,1
1028,5,1,3
1095,5,1,0
850,5,1,0
850,5,1,0
850,5,1,2
850,3,1,0
940,5,1,1
868,2,0,7
1028,5,1,0
1095,5,1,0
868,5,1,16
1095,4,1,9
850,5,1,1
850,3,0,0
1028,5,1,1
1055,5,1,0
850,4,1,0
1095,3,0,0
850,5,1,1
1095,2,0,0
1094,5,1,1
850,5,1,3
850,3,0,0
850,4,1,0
875,1,0,0
850,5,1,1
1094,5,1,0
979,5,1,1
979,5,1,0
850,4,1,0
850,4,1,0
850,5,1,0
850,5,1,0
1095,5,1,0
850,5,1,1
940,4,1,0
850,4,1,11
850,5,1,1
850,4,1,0
1094,5,1,0
868,5,1,6
850,2,0,35
850,3,1,0
1095,5,1,0
850,5,1,1
979,5,1,0
1095,4,1,0
1095,3,1,1
850,5,1,0
1095,2,0,1
1095,5,1,0
1095,2,0,3
850,5,1,0
850,5,1,0
850,5,1,1
850,5,1,0
850,3,0,2
850,2,0,0
1095,4,1,65
850,4,1,0
850,5,1,2
850,5,1,0
850,5,1,8
850,2,0,0
940,5,1,2
875,5,1,1
868,4,1,3
850,4,1,0
1095,3,1,0
979,5,1,1
875,5,1,5
1095,5,1,6
850,2,0,0
850,3,1,0
1095,5,1,7
850,4,1,0
873,4,1,1
850,4,1,0
1095,5,1,117
875,4,1,1
1095,4,1,0
1095,4,1,19
1095,5,1,0
868,5,1,4
850,2,0,1
1028,5,1,2
1095,5,1,8
1095,2,0,0
850,5,1,0
875,5,1,0
850,2,0,0
940,5,1,0
1095,5,1,2
868,5,1,7
875,5,1,1
940,5,1,0
850,5,1,0
873,5,1,1
1095,4,1,0
836,4,1,0
836,2,1,8
836,4,1,0
836,3,1,16
836,5,1,2
865,5,1,0
836,5,1,33
819,4,1,1
865,5,1,3
836,5,1,9
819,5,1,3
819,3,1,1
1080,3,0,1
865,5,1,0
836,4,1,1
836,5,1,9
836,2,0,0
836,4,1,0
836,5,0,0
836,2,0,6
1003,2,0,2
836,5,1,0
860,5,1,2
867,5,1,3
1022,1,0,0
1098,4,1,6
1098,1,0,0
825,4,1,1
708,5,1,0
867,4,1,0
850,5,1,0
860,3,1,1
946,2,0,0
1098,3,0,1
867,4,0,3
1098,5,1,0
860,3,0,0
1098,5,1,2
1098,3,0,0
1022,5,1,1
946,2,1,0
850,2,0,0
895,4,1,2
850,1,0,0
895,2,0,4
861,5,1,0
1098,2,0,7
825,3,0,1
850,5,1,10
861,5,1,2
1110,5,1,6
867,5,1,0
860,3,0,0
860,4,1,0
860,1,0,7
946,1,0,1
946,2,0,1
867,5,1,2
850,1,0,5
867,5,1,1
867,5,1,0
850,1,0,4
867,5,1,2
860,5,1,9
850,5,1,3
867,4,1,2
946,2,0,0
1110,4,1,7
1083,4,1,8
867,5,1,2
861,5,1,13
860,4,1,8
1081,5,1,1
1110,5,1,1
1098,5,1,0
1083,2,0,4
946,3,0,1
936,5,1,0
1098,5,1,0
1081,4,1,0
867,5,1,0
1081,4,1,0
860,4,1,0
1110,4,1,2
1110,5,1,0
1022,5,1,3
850,5,1,21
860,5,1,0
1110,3,1,5
1074,4,1,2
1094,5,1,0
1025,5,1,1
1094,5,1,19
230,5,1,1
837,3,0,6
1081,4,1,2
837,5,1,1
442,4,1,0
1025,4,1,3
1094,4,1,24
744,5,1,0
1081,5,1,3
1094,5,1,1
1081,2,0,0
837,2,0,0
1094,5,1,5
1094,3,1,0
1081,5,1,0
1081,3,1,0
1081,5,1,0
1081,5,1,0
1094,4,1,2
1081,4,1,0
1094,5,1,1
1025,4,1,2
775,3,1,0
1081,3,1,0
1094,5,1,0
1094,1,0,0
1094,2,0,2
1094,4,1,0
442,5,1,1
1081,4,1,0
1081,5,1,0
1081,5,1,0
1087,1,0,0
1081,5,1,0
1025,5,1,0
1094,5,1,2
1094,4,1,3
1087,5,1,0
1094,5,1,0
1094,3,0,2
1081,5,1,0
442,4,1,0
1072,3,1,3
829,3,1,2
1175,3,0,5
952,5,1,0
411,5,1,0
829,2,0,3
411,3,1,0
411,5,1,0
952,5,1,0
829,5,1,3
829,5,1,3
829,5,1,0
411,2,0,0
839,3,1,3
411,2,0,1
839,5,1,0
952,4,1,6
829,3,0,17
411,5,1,2
952,5,1,0
1072,2,0,2
993,3,0,0
829,4,1,0
829,4,1,0
860,1,0,2
860,5,1,0
1027,5,1,0
1098,5,1,0
829,5,1,0
936,5,1,0
1066,5,1,1
936,3,0,0
1022,1,0,0
860,2,0,0
860,3,0,0
1098,5,1,0
949,4,1,1
1066,5,1,0
1027,3,1,0
829,5,1,0
936,5,1,1
936,5,1,2
860,5,1,0
860,3,1,0
1066,5,1,5
949,3,1,1
860,1,0,0
1066,5,1,0
949,3,0,1
829,5,1,4
1003,5,1,0
860,5,1,0
1008,5,1,0
1080,3,0,0
927,5,1,0
1098,3,0,4
831,5,1,0
1020,5,1,0
863,4,0,3
1020,5,1,1
977,1,0,0
1080,4,1,1
912,3,0,0
865,5,1,2
850,5,1,0
1080,2,0,0
1080,5,1,0
947,3,1,0
1020,5,1,8
850,5,1,7
947,5,1,8
947,5,1,12
424,3,1,0
850,5,1,6
485,5,1,0
947,5,1,1
927,5,1,0
927,5,1,2
927,3,0,1
1020,5,1,0
1020,5,1,1
927,4,1,2
977,5,1,3
1080,4,1,2
947,5,1,0
831,4,1,0
603,3,1,0
865,5,1,0
947,4,1,0
947,4,1,3
947,4,1,1
424,5,1,1
1020,5,1,15
1122,5,1,2
947,4,1,0
947,2,0,1
850,5,1,4
1020,5,1,0
947,4,1,1
1020,5,1,1
850,5,1,0
1080,3,1,2
947,4,1,1
947,3,0,1
850,5,1,2
1022,5,1,4
862,5,1,0
1078,5,1,2
1078,5,1,7
1077,5,1,0
1078,5,1,2
985,5,1,0
1201,3,1,0
996,5,1,1
864,3,1,6
927,4,1,0
1046,5,1,0
864,5,1,2
985,5,1,4
1078,3,0,15
862,5,1,0
1046,5,1,2
862,2,0,1
1072,4,1,0
1080,5,1,0
985,4,1,2
864,2,0,0
927,5,1,0
1078,5,1,2
1072,4,1,0
1078,5,1,14
862,5,1,0
1201,5,1,0
1046,4,1,3
942,4,1,2
1059,5,1,0
1059,3,1,3
1094,5,1,0
833,5,1,2
1051,4,1,0
833,5,1,3
115,4,1,0
878,5,1,1
1094,4,1,1
942,4,1,4
115,3,1,0
1059,5,1,0
1078,4,1,8
833,5,1,2
1051,3,1,1
1059,3,0,1
1059,4,1,9
1059,4,0,0
1051,5,1,0
1059,5,1,1
1078,5,1,0
1051,4,1,4
833,5,1,15
1051,5,1,1
1059,5,1,0
1051,4,1,0
992,5,1,0
1051,5,1,20
1053,4,1,0
1059,5,1,0
825,5,1,2
1059,2,1,2
1094,5,1,0
942,2,0,1
1078,4,1,0
992,4,1,0
833,3,1,0
1059,5,1,0
1059,5,1,0
1059,4,1,3
1078,4,1,8
1051,4,1,2
1059,4,1,1
1059,4,1,0
1051,5,1,11
833,5,1,7
1094,5,1,18
992,4,1,0
1094,5,1,12
1094,5,1,33
942,2,0,6
878,4,1,0
992,5,1,2
1051,3,0,1
833,5,1,0
1051,3,1,5
1094,5,1,0
1059,5,1,2
867,4,1,0
1013,5,1,2
1044,3,0,0
835,1,0,0
1059,5,1,1
835,5,1,2
857,5,1,0
867,5,1,1
1104,4,1,0
835,4,1,1
835,4,1,7
434,3,0,1
878,3,1,0
1020,5,1,0
867,4,1,0
1104,3,0,11
867,5,1,0
1059,4,1,0
835,3,1,1
835,5,1,3
835,3,0,0
1020,5,1,5
835,1,0,4
835,3,0,25
867,5,1,0
